0,total_EAD_MEUR,EAD_river_MEUR,EAD_earthquake_MEUR,damage_RP100_river_MEUR,exposed_qty_RP100_river,EAD_motorway_trunk_MEUR,EAD_primary_MEUR,EAD_secondary_MEUR,EAD_tertiary_MEUR,EAD_other_MEUR
curve_F7_4,0.027065906836820166,0.029705998782956683,0.035287099714221684,0.028596166094400216,0.013169628948708932,0.15895782289793914,0.1787417748145855,0.022766480153590497,0.023384822237818348,0.025105358414787747
curve_F7_8,0.19237505589859025,0.1970111619009272,0.020104714860722656,0.6012258826549736,0.00680316243440025,0.024441829623080145,0.021922117746238503,0.27724049666298284,0.29102761288032697,0.24633098366653294
curve_E7_10,0.02840076963051322,0.029302349044885816,0.6499854038241389,0.008973777947541868,0.017054439949040476,0.03467927030915029,0.030867645519124305,0.024850484681100203,0.02733779592221179,0.03108759020210924
warming,0.07421978925936679,0.07529738719959146,0.03641565694399913,0.008798385528178082,0.015209070632193438,0.07290466929292551,0.08768395684208574,0.0689881271642246,0.0685055436044535,0.06659178144369178
cost_level,0.09782978842717614,0.10293791370680731,0.1029169355020295,0.2018396159659783,0.01847093125927329,0.08577548468545322,0.041141387313631886,0.06993570337284272,0.04025311601354169,0.1311987594037203
protection_abs_rp,0.45568998073496403,0.45077693580033096,0.042750750437352894,0.00927447354198667,0.017126263372922605,0.4691265685896706,0.47752144638264205,0.44425728795101216,0.45184318501311543,0.38754327712245173
depth_offset,0.08017692464149231,0.06969474629720707,0.044986089695011444,0.12616287012726762,0.8869070822235365,0.09944994901946623,0.11104177830302216,0.0506060882740617,0.05813626227949545,0.06688577546828228
pga_scale,0.026516903990149852,0.028052847594700128,0.04617835759445619,0.009748485449771383,0.017701571905696257,0.031039348592129205,0.030683766230600505,0.024649004694816942,0.025113506278273377,0.026838384562567395
aggregation,0.017724880580927277,0.017220659672593303,0.021374991428067647,0.005380342689902331,0.00755784927422826,0.023625056990185682,0.02039612684806943,0.016706327045368202,0.014398155770763508,0.018418089715856522
