outcome,factor,S1,S1_conf,ST,ST_conf,interaction
total_EAD_MEUR,curve_F7_4,-8.080368722633593e-05,0.00012035793071719122,7.973777547915039e-07,2.9426349215772135e-07,8.160106498112743e-05
total_EAD_MEUR,curve_F9_1,0.05260266103751719,0.03221008650004972,0.06053876605569861,0.024784545777154974,0.00793610501818142
total_EAD_MEUR,curve_E7_10,-1.4704065776896259e-05,3.613149244436267e-05,6.270682241930988e-08,1.6395385240666428e-08,1.4766772599315569e-05
total_EAD_MEUR,curve_E9_2,-1.0938780353430113e-05,0.000667911446392374,2.825961953618292e-05,6.566177894870458e-06,3.9198399889613034e-05
total_EAD_MEUR,warming,0.10952094709841174,0.05513541116435798,0.2384521915249336,0.08662426286669965,0.12893124442652187
total_EAD_MEUR,cost_level,0.010381596961065893,0.014941657053197294,0.016060081257895955,0.00593792048436464,0.0056784842968300615
total_EAD_MEUR,protection_abs_rp,0.6985899350765581,0.18944140736040266,0.8748076556063866,0.14340175371701638,0.17621772052982854
total_EAD_MEUR,depth_offset,0.020823516167268342,0.02932412333858184,0.05823885827821438,0.02663082014755338,0.037415342110946034
total_EAD_MEUR,pga_scale,5.8339586654681734e-05,0.00021281044108107687,4.571077851129169e-06,1.1686571096133792e-06,-5.3768508803552565e-05
total_EAD_MEUR,aggregation,0.0020509411046886923,0.0036274910266291815,0.0015359770307898685,0.0007778939867531281,-0.0005149640738988238
EAD_river_MEUR,curve_F7_4,-8.093222368637711e-05,0.00012980462583902862,7.977203458051931e-07,3.043853135791919e-07,8.17299440321823e-05
EAD_river_MEUR,curve_F9_1,0.052650946273286064,0.029800811896968454,0.06056477635897945,0.024686070945789715,0.007913830085693387
EAD_river_MEUR,curve_E7_10,0.0,0.0,0.0,0.0,0.0
EAD_river_MEUR,curve_E9_2,0.0,0.0,0.0,0.0,0.0
EAD_river_MEUR,warming,0.10943177868851146,0.05880846864434248,0.23855464180966252,0.07066406479668612,0.12912286312115107
EAD_river_MEUR,cost_level,0.010004655423125708,0.015555352000127158,0.01569846720732242,0.005908975710224497,0.005693811784196713
EAD_river_MEUR,protection_abs_rp,0.6985478906099002,0.19649369563516633,0.8751835141498823,0.14787721151186875,0.17663562353998208
EAD_river_MEUR,depth_offset,0.020873050830275703,0.0353189932708361,0.05826388043286406,0.024097941036826664,0.037390829602588355
EAD_river_MEUR,pga_scale,0.0,0.0,0.0,0.0,0.0
EAD_river_MEUR,aggregation,0.002045364060325277,0.003824019839505725,0.0015366369588162589,0.0007683177225428672,-0.000508727101509018
EAD_earthquake_MEUR,curve_F7_4,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,curve_F9_1,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,curve_E7_10,0.005823212266563316,0.00521107272406162,0.0016814850909898844,0.0003278042002090716,-0.004141727175573432
EAD_earthquake_MEUR,curve_E9_2,0.7141942949328026,0.07606626938226602,0.7577824404718787,0.07966410303658805,0.043588145539076084
EAD_earthquake_MEUR,warming,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,cost_level,0.1510552841971073,0.04989948423069275,0.16841570149771146,0.02398469820269923,0.01736041730060417
EAD_earthquake_MEUR,protection_abs_rp,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,depth_offset,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,pga_scale,0.10680866212032779,0.039298175729694365,0.12257357269727247,0.020149734454997875,0.01576491057694468
EAD_earthquake_MEUR,aggregation,-9.453228501631165e-17,1.2863615739695002e-16,1.1427090524560741e-30,3.658899576361938e-31,9.453228501631279e-17
damage_RP100_river_MEUR,curve_F7_4,-1.6612369010216826e-05,0.00032984683279376994,6.936833203152637e-06,1.4521593801640416e-06,2.3549202213369463e-05
damage_RP100_river_MEUR,curve_F9_1,0.31254185088964,0.05738364285003783,0.3349059122594663,0.044132376429684046,0.022364061369826327
damage_RP100_river_MEUR,curve_E7_10,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,curve_E9_2,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,warming,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,cost_level,0.1319979235527276,0.03908331883076053,0.14378810688967575,0.018835258777797004,0.011790183336948146
damage_RP100_river_MEUR,protection_abs_rp,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,depth_offset,0.45158710874632707,0.07447873683934988,0.46751584978402805,0.05993272826264193,0.015928741037700977
damage_RP100_river_MEUR,pga_scale,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,aggregation,0.006872156018496475,0.012626413395451098,0.011556865831387653,0.002141611053248577,0.0046847098128911776
