0,total_EAD_MEUR,EAD_river_MEUR,EAD_earthquake_MEUR,damage_RP100_river_MEUR,exposed_qty_RP100_river,EAD_college_MEUR,EAD_kindergarten_MEUR,EAD_library_MEUR,EAD_school_MEUR,EAD_university_MEUR
curve_F21_10,0.05887541236799078,0.06218367585162615,0.06832648903694931,0.22170576901493474,0.015269554974657519,0.06463276374133421,0.042484255230845855,0.0,0.05774736580674181,0.06486913166381547
curve_E21_26_C,0.026889956673894856,0.025431696370710872,0.269399383490773,0.01688754828618816,0.017507872905779858,0.02482634317962377,0.023708734682937164,0.0,0.024339003562410855,0.2882354929055419
warming,0.06966969707996713,0.06683102563631702,0.06766862402853556,0.01451223313344346,0.015032721522287754,0.05957160028923403,0.06347322045435441,0.0,0.06688127178319327,0.06623734683311644
cost_level,0.13411398459817164,0.12110632788146299,0.32343237272240444,0.6554106620061495,0.018014425664184985,0.11933062463636307,0.12039874243503135,0.0,0.13632064490226362,0.3181522619190672
protection_scale,0.6269112715652604,0.6458605528441358,0.0702008102464041,0.01595773777383929,0.018075767508158886,0.6463405319886011,0.6802773073318803,0.0,0.6384641582646668,0.0695248283641719
depth_offset,0.03891110540633782,0.03557144263586341,0.0713729068313688,0.044300061287824474,0.8928235734902433,0.0440945359591781,0.03073170773888284,0.0,0.03396402904715284,0.07074634922029774
pga_scale,0.027364772072815333,0.02574715019791908,0.09469808627832338,0.017660850051265903,0.017121710966154082,0.024622057091868235,0.023041316206817597,0.0,0.025869404420110934,0.08680460241404193
aggregation,0.01726380023556215,0.017268128581964685,0.034901327365241375,0.013565138446354458,0.006154372968533557,0.01658154311379731,0.015884715919250385,0.0,0.016414122213459732,0.035429986679947546
