outcome,factor,S1,S1_conf,ST,ST_conf,interaction
total_EAD_MEUR,curve_F7_4,0.07079785965732832,0.02517472176451051,0.16125070622148757,0.031268093910648304,0.09045284656415925
total_EAD_MEUR,curve_F7_8,0.03615859699969895,0.016066136584460256,0.08471474342062447,0.01688347758794057,0.048556146420925525
total_EAD_MEUR,curve_E7_10,0.002130450716316806,0.002825215990095545,0.002128752714243519,0.00039364147106159004,-1.6980020732869187e-06
total_EAD_MEUR,warming,0.04622325155081235,0.020756824960589365,0.10686019767959472,0.016747330229697908,0.06063694612878237
total_EAD_MEUR,cost_level,0.024986840826834267,0.011193477195018994,0.063470602592613,0.011995939767288239,0.03848376176577874
total_EAD_MEUR,protection_abs_rp,0.5893612392147811,0.084778605314463,0.804294630805805,0.09206825110002366,0.21493339159102387
total_EAD_MEUR,depth_offset,-0.0003941841062010505,0.002925626518865092,0.0027063133689439675,0.0006193110462864904,0.003100497475145018
total_EAD_MEUR,pga_scale,0.00044734976900917686,0.0004377035413805076,7.771706521876816e-05,2.0115284169418197e-05,-0.0003696327037904087
total_EAD_MEUR,aggregation,0.0006222392244843078,0.0027238909854712134,0.0017526874165608535,0.00034600126077177377,0.0011304481920765457
EAD_river_MEUR,curve_F7_4,0.07143472856597571,0.02449604151051011,0.16216623016908477,0.02759656803317805,0.09073150160310905
EAD_river_MEUR,curve_F7_8,0.03633768392963035,0.017161792359626418,0.08519572349279611,0.01929732579310643,0.04885803956316576
EAD_river_MEUR,curve_E7_10,0.0,0.0,0.0,0.0,0.0
EAD_river_MEUR,warming,0.04675903223752988,0.022110873812671197,0.10746691173569481,0.017849439120583385,0.06070787949816493
EAD_river_MEUR,cost_level,0.02250692672426646,0.014706291892321179,0.06070746119185648,0.013647005811464686,0.03820053446759002
EAD_river_MEUR,protection_abs_rp,0.5930606102591169,0.09770555291388645,0.8088611286071552,0.09636226959260549,0.21580051834803826
EAD_river_MEUR,depth_offset,-0.00044457453087057476,0.0031420016753124563,0.0027216788501690063,0.0005965730440120219,0.003166253381039581
EAD_river_MEUR,pga_scale,0.0,0.0,0.0,0.0,0.0
EAD_river_MEUR,aggregation,0.0006261128931975511,0.003204784179722276,0.0017627110376317542,0.0003541639252590271,0.001136598144434203
EAD_earthquake_MEUR,curve_F7_4,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,curve_F7_8,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,curve_E7_10,0.8419212465826779,0.08179827641872425,0.9486839106823423,0.06833275203918092,0.1067626640996644
EAD_earthquake_MEUR,warming,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,cost_level,0.03958018372014621,0.024460025579369046,0.1250753731427423,0.019407881983506608,0.0854951894225961
EAD_earthquake_MEUR,protection_abs_rp,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,depth_offset,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,pga_scale,0.006021194758497132,0.012926325572667664,0.03463480227889981,0.006002428606282476,0.02861360752040268
EAD_earthquake_MEUR,aggregation,-6.721614244608604e-07,3.0161002261522215e-06,2.2495990884310738e-09,4.922634518982398e-10,6.744110235492915e-07
damage_RP100_river_MEUR,curve_F7_4,0.548265242109627,0.04303285159284874,0.5579975335866629,0.02779723241349181,0.009732291477035915
damage_RP100_river_MEUR,curve_F7_8,0.24182255721058418,0.02828141354858187,0.27215636208077515,0.019389877633640768,0.030333804870190967
damage_RP100_river_MEUR,curve_E7_10,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,warming,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,cost_level,0.15619883006673987,0.02736586843413085,0.19440934400941423,0.016136853233698227,0.03821051394267436
damage_RP100_river_MEUR,protection_abs_rp,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,depth_offset,0.008278643919988981,0.005687917577011996,0.00868739282386711,0.0007752651149264962,0.00040874890387812904
damage_RP100_river_MEUR,pga_scale,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,aggregation,0.0042449943024863825,0.004549387268328631,0.005250559359276951,0.0004189541388977724,0.0010055650567905687
