outcome,factor,S1,S1_conf,ST,ST_conf,interaction
total_EAD_MEUR,curve_F7_4,0.3391434905882501,0.03301620792374943,0.38732883162222836,0.030211359691752166,0.04818534103397826
total_EAD_MEUR,curve_F7_8,0.15832600774331704,0.024524663821248825,0.20026437092348645,0.017828365318013042,0.04193836318016941
total_EAD_MEUR,warming,0.29791005034406176,0.03528220010558941,0.37471692277773766,0.033541663912757286,0.0768068724336759
total_EAD_MEUR,cost_level,0.09698604738568388,0.01891237288682399,0.13848055273463725,0.01472630868766899,0.04149450534895337
total_EAD_MEUR,depth_offset,0.0038147077748245163,0.004380536403416686,0.005631141872927996,0.0005394293002924395,0.0018164340981034794
total_EAD_MEUR,aggregation,0.0027955731367084054,0.0031437308184641202,0.0032566820503625,0.0003184553126277021,0.00046110891365409466
EAD_river_MEUR,curve_F7_4,0.3391434905882501,0.03372878796786097,0.38732883162222836,0.027112280780871138,0.04818534103397826
EAD_river_MEUR,curve_F7_8,0.15832600774331704,0.026197709636636243,0.20026437092348645,0.016690559781688263,0.04193836318016941
EAD_river_MEUR,warming,0.29791005034406176,0.03211608603017884,0.37471692277773766,0.0341895854755809,0.0768068724336759
EAD_river_MEUR,cost_level,0.09698604738568388,0.02184305165132882,0.13848055273463725,0.012332669393723806,0.04149450534895337
EAD_river_MEUR,depth_offset,0.0038147077748245163,0.004492837294826525,0.005631141872927996,0.0005134840992673179,0.0018164340981034794
EAD_river_MEUR,aggregation,0.0027955731367084054,0.0031517265631311906,0.0032566820503625,0.000318283395368065,0.00046110891365409466
damage_RP100_river_MEUR,curve_F7_4,0.5499233267264719,0.03807968166857667,0.5600970288247055,0.027697754880771277,0.010173702098233539
damage_RP100_river_MEUR,curve_F7_8,0.2415214803838832,0.029537333753672457,0.2731540962798134,0.019826960741407457,0.031632615895930194
damage_RP100_river_MEUR,warming,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,cost_level,0.15531513986521206,0.03026641290942653,0.1950517436219399,0.0156401215231723,0.03973660375672783
damage_RP100_river_MEUR,depth_offset,0.006837345076763683,0.005632345816021062,0.008748084299358453,0.0008178490682513777,0.0019107392225947697
damage_RP100_river_MEUR,aggregation,0.004265609121367858,0.004085482678054119,0.005272653161982103,0.00040240403171695266,0.001007044040614245
