outcome,factor,S1,S1_conf,ST,ST_conf,interaction
total_EAD_MEUR,warming,0.025426267631687507,0.025381511682616112,0.09308022936403519,0.0504023798002775,0.06765396173234768
total_EAD_MEUR,curve_main,0.04277388597234973,0.041797480491531834,0.15241170593104314,0.07441394846283599,0.1096378199586934
total_EAD_MEUR,curve_other,0.019893570558391086,0.016846353505762225,0.08764609068264273,0.03993431496145068,0.06775252012425165
total_EAD_MEUR,eq_curve,0.001543741504784207,0.0049999062804289675,0.0025370832229289634,0.000866574550695722,0.0009933417181447564
total_EAD_MEUR,cost_level,0.03643497576274735,0.047520935413985305,0.06986630084126196,0.02512803816227965,0.0334313250785146
total_EAD_MEUR,protection_scale,0.6650474219734548,0.20444915238994157,0.8737928041106694,0.15110216142712304,0.2087453821372146
total_EAD_MEUR,depth_offset,-0.00910656225469056,0.008501408881647785,0.003395562366627865,0.0017503738061574689,0.012502124621318425
total_EAD_MEUR,pga_scale,-0.00044861545300156494,0.001083292887527671,8.67417038984787e-05,4.537693804421217e-05,0.0005353571569000436
total_EAD_MEUR,aggregation,-0.0015551233886128076,0.005483276282662291,0.0020365062956300573,0.0006848777617988122,0.003591629684242865
EAD_river_MEUR,warming,0.025380450385642836,0.028418368104172326,0.09357955389633241,0.0587012905273355,0.06819910351068957
EAD_river_MEUR,curve_main,0.041997470604879225,0.048839972939234706,0.15322931139141438,0.07991194752807797,0.11123184078653515
EAD_river_MEUR,curve_other,0.020299999129520754,0.016807063404763345,0.08811626403241642,0.04061704864274179,0.06781626490289566
EAD_river_MEUR,eq_curve,0.0,0.0,0.0,0.0,0.0
EAD_river_MEUR,cost_level,0.034800062045229736,0.0520490094882782,0.06718908627923315,0.02814337423418173,0.03238902423400341
EAD_river_MEUR,protection_scale,0.6714306955388144,0.17574218049668522,0.8784802246963115,0.17741209595480184,0.20704952915749708
EAD_river_MEUR,depth_offset,-0.00924358456059029,0.00902807315875709,0.003413777701959409,0.0017862569296962635,0.012657362262549699
EAD_river_MEUR,pga_scale,0.0,0.0,0.0,0.0,0.0
EAD_river_MEUR,aggregation,-0.0018019284773736824,0.006042836429824773,0.002047492871287914,0.0007989791433490228,0.0038494213486615966
EAD_earthquake_MEUR,warming,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,curve_main,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,curve_other,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,eq_curve,0.8298260170443761,0.17287902660376986,0.9279346795558214,0.15237385369438855,0.09810866251144534
EAD_earthquake_MEUR,cost_level,0.0484624146500583,0.043644276552192475,0.12031610255761756,0.03466123005654686,0.07185368790755925
EAD_earthquake_MEUR,protection_scale,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,depth_offset,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,pga_scale,0.02487283779619144,0.019823128993167554,0.03172565822189994,0.011265600450780027,0.006852820425708499
EAD_earthquake_MEUR,aggregation,-1.957771926957794e-06,7.509648989299644e-06,2.0806327612073817e-09,8.493123000901301e-10,1.9598525597190014e-06
damage_RP100_river_MEUR,warming,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,curve_main,0.5514079376578699,0.08591266683852522,0.5597549908964136,0.06341915164022739,0.008347053238543678
damage_RP100_river_MEUR,curve_other,0.24135784630537896,0.05752914549557822,0.2729398571307254,0.041144758515056966,0.031582010825346424
damage_RP100_river_MEUR,eq_curve,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,cost_level,0.1552563204728217,0.06029128330865122,0.1949779840934865,0.0343212974023791,0.03972166362066479
damage_RP100_river_MEUR,protection_scale,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,depth_offset,0.007339988637636351,0.01129821199789514,0.008621704380444616,0.001478874541658311,0.0012817157428082647
damage_RP100_river_MEUR,pga_scale,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,aggregation,0.0034385139479448015,0.008969871799705233,0.005256948865973504,0.0008370999160189453,0.0018184349180287024
