0,total_EAD_MEUR,EAD_river_MEUR,EAD_earthquake_MEUR,damage_RP100_river_MEUR,exposed_qty_RP100_river,EAD_motorway_trunk_MEUR,EAD_primary_MEUR,EAD_secondary_MEUR,EAD_tertiary_MEUR,EAD_other_MEUR
curve_F7_4,0.09855123267830121,0.09626236579999245,0.03487542335299433,0.45213601680257937,0.01333630163936207,0.19994800766728152,0.1906529953694831,0.017614817878859823,0.019482350175630395,0.019936860883907767
curve_F7_8,0.05770717825951803,0.0568411277932457,0.019802756107823352,0.25690344536638454,0.007613801636040463,0.02096464343194164,0.01710312111050348,0.28394845725230633,0.3066076063786385,0.24303839092639828
curve_E7_10,0.02631685547348615,0.028074300906944363,0.6411244081457727,0.01837082239354147,0.01777014492455666,0.042689644694281104,0.029020661707909828,0.020404937753194005,0.019241910661822886,0.02501367547097033
warming,0.06861207884811266,0.06816137302578326,0.03806245085374133,0.01698402938266659,0.014536076352803963,0.063724090561684,0.0693728777711669,0.05695221383073278,0.07546268787410841,0.0545402544554047
cost_level,0.06139821350645124,0.06006093503427821,0.10614140218500548,0.18183802833984358,0.019463061612920787,0.09864945547921383,0.037007888076947555,0.0695946803217807,0.036617735239470796,0.1392566569240712
protection_abs_rp,0.6086706476786141,0.613026938477053,0.045851502571127516,0.0192278991632252,0.018567254763132035,0.47104488429023283,0.5756322660565641,0.49735317332253876,0.48779990909081955,0.4570349843894809
depth_offset,0.03198894843290285,0.029475853762926617,0.041128066674672545,0.02509443496248033,0.8827957195864635,0.049602463025701385,0.03685837441506652,0.02131706062704524,0.0214213210337189,0.024490336322170857
pga_scale,0.027991683340112233,0.030418514386836883,0.05409035517777551,0.017901029119736143,0.017976062216184283,0.029645663901470214,0.029029186522097752,0.020830837684300448,0.02106431237337287,0.022209701615335323
aggregation,0.018763161782501526,0.017678590812939363,0.01892363493108744,0.011544294469542896,0.007941577268536169,0.023731146948193366,0.015322628970260741,0.011983821329241973,0.012302167172417725,0.014479139012260637
