outcome,factor,S1,S1_conf,ST,ST_conf,interaction
total_EAD_MEUR,curve_F7_4,0.0001386866962801258,0.00025084321498109445,3.874159233745667e-06,1.118233516436415e-06,-0.00013481253704638013
total_EAD_MEUR,curve_F9_1,0.07583648828722679,0.03575431560909165,0.09525866160741334,0.018829807815663662,0.019422173320186545
total_EAD_MEUR,warming,0.7117701864699066,0.1085355941035006,0.7557114250872529,0.09257751368075602,0.04394123861734622
total_EAD_MEUR,cost_level,0.03423039035391965,0.028404134190982214,0.04377342124452885,0.008626150785261457,0.009543030890609198
total_EAD_MEUR,depth_offset,0.11573132428487197,0.04308527273119141,0.13830388354146483,0.024951423441644895,0.022572559256592864
total_EAD_MEUR,aggregation,0.0036666233135751393,0.006517361541977274,0.003200610574894881,0.0008523176891687479,-0.0004660127386802585
EAD_river_MEUR,curve_F7_4,0.0001386866962801258,0.00022538570997696942,3.874159233745667e-06,1.0193625497951928e-06,-0.00013481253704638013
EAD_river_MEUR,curve_F9_1,0.07583648828722679,0.035226639676995956,0.09525866160741334,0.01731861864750042,0.019422173320186545
EAD_river_MEUR,warming,0.7117701864699066,0.09416389515055339,0.7557114250872529,0.09795222555944202,0.04394123861734622
EAD_river_MEUR,cost_level,0.03423039035391965,0.02643916421091332,0.04377342124452885,0.00788619013584041,0.009543030890609198
EAD_river_MEUR,depth_offset,0.11573132428487197,0.04312140741029873,0.13830388354146483,0.02537763004900491,0.022572559256592864
EAD_river_MEUR,aggregation,0.0036666233135751393,0.006626859356934557,0.003200610574894881,0.0009510620711471769,-0.0004660127386802585
damage_RP100_river_MEUR,curve_F7_4,0.00012384371547447594,0.0003026417366069698,6.6089271397260434e-06,1.279233840544395e-06,-0.0001172347883347499
damage_RP100_river_MEUR,curve_F9_1,0.3249434280057029,0.059270880890578005,0.34875899399282995,0.0437664644454648,0.02381556598712703
damage_RP100_river_MEUR,warming,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,cost_level,0.14537105360109517,0.04742370472010278,0.14844103038539588,0.019441725914423877,0.0030699767843007097
damage_RP100_river_MEUR,depth_offset,0.48329448963527816,0.079249370338552,0.5188401672338019,0.055768014079150705,0.03554567759852373
damage_RP100_river_MEUR,aggregation,0.00478999501469635,0.013203412032531399,0.011192285809539937,0.002165973667456876,0.0064022907948435865
