outcome,factor,S1,S1_conf,ST,ST_conf,interaction
total_EAD_MEUR,curve_F7_4,0.05255110586923628,0.027653907135052846,0.1634088797389339,0.03660827262291155,0.11085777386969761
total_EAD_MEUR,curve_F7_8,0.032969160503715275,0.025488217412239316,0.0729160776735571,0.016713647095316808,0.03994691716984182
total_EAD_MEUR,curve_E7_10,0.002297859376889219,0.0033879016585136837,0.002300254588384454,0.0005147032456394026,2.3952114952350417e-06
total_EAD_MEUR,warming,0.02698811683230889,0.01622138799544598,0.0940259899648316,0.02390362401264615,0.0670378731325227
total_EAD_MEUR,cost_level,0.013414980727946398,0.01382585934971679,0.05504193821031684,0.014241555606785236,0.04162695748237044
total_EAD_MEUR,protection_scale,0.6372155294295403,0.1092942639259346,0.8615119522198978,0.13084431073109362,0.22429642279035755
total_EAD_MEUR,depth_offset,-0.0008358520562702544,0.003614218286467555,0.0026514656179237005,0.0005728352379977497,0.0034873176741939548
total_EAD_MEUR,pga_scale,0.00028956329326190673,0.0004465699641049653,7.506862367912284e-05,2.2003538436822332e-05,-0.00021449466958278388
total_EAD_MEUR,aggregation,0.0008891496243691867,0.0026563919629543063,0.0016308289408462672,0.0004002079982320649,0.0007416793164770805
EAD_river_MEUR,curve_F7_4,0.0528864530208689,0.028281389226342022,0.16440530620021213,0.035989521418454865,0.11151885317934324
EAD_river_MEUR,curve_F7_8,0.033131393641679094,0.029079315478090895,0.07336070167050654,0.015984416888244764,0.040229308028827446
EAD_river_MEUR,curve_E7_10,0.0,0.0,0.0,0.0,0.0
EAD_river_MEUR,warming,0.02693678791833857,0.013638769976548039,0.09459933692491436,0.02448047918774767,0.06766254900657578
EAD_river_MEUR,cost_level,0.011499766946704768,0.013931682244233719,0.05243640316831656,0.012602093010875759,0.0409366362216118
EAD_river_MEUR,protection_scale,0.6391904729655664,0.10556822908630155,0.8667652365412325,0.13559872349125696,0.22757476357566608
EAD_river_MEUR,depth_offset,-0.0008673045695068437,0.003408454145931273,0.0026676335918250547,0.0005944983936762842,0.0035349381613318984
EAD_river_MEUR,pga_scale,0.0,0.0,0.0,0.0,0.0
EAD_river_MEUR,aggregation,0.0009126592795364863,0.003047899129159196,0.001640830999187807,0.00043336170793350435,0.0007281717196513206
EAD_earthquake_MEUR,curve_F7_4,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,curve_F7_8,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,curve_E7_10,0.8486207347050527,0.08656701148510262,0.9509424258469169,0.0679095142504661,0.10232169114186418
EAD_earthquake_MEUR,warming,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,cost_level,0.03962761755898402,0.01811105162059055,0.1160876357625369,0.01830466991682538,0.07646001820355289
EAD_earthquake_MEUR,protection_scale,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,depth_offset,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,pga_scale,0.0031003722491191096,0.008840786908453689,0.03103392966452079,0.005288135607611288,0.027933557415401683
EAD_earthquake_MEUR,aggregation,1.0336292940311972e-06,2.4210565445099218e-06,1.78840128563064e-09,3.8298703662630715e-10,-1.0318408927455666e-06
damage_RP100_river_MEUR,curve_F7_4,0.5500322269519828,0.04416668091618709,0.5600918388289815,0.03670593419356407,0.010059611876998664
damage_RP100_river_MEUR,curve_F7_8,0.24164584061201042,0.028901069667285242,0.2731554828286732,0.017780270115201023,0.031509642216662775
damage_RP100_river_MEUR,curve_E7_10,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,warming,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,cost_level,0.15483673622535352,0.02562953123685921,0.19465359925101958,0.016332533387623187,0.03981686302566606
damage_RP100_river_MEUR,protection_scale,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,depth_offset,0.006708883554645882,0.0050375590884833964,0.008715804358543348,0.0006543276501176498,0.0020069208038974665
damage_RP100_river_MEUR,pga_scale,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,aggregation,0.004162544278249377,0.004218720150417906,0.0052698020776287815,0.000359199320879109,0.0011072577993794042
