outcome,factor,S1,S1_conf,ST,ST_conf,interaction
total_EAD_MEUR,curve_E1_1,0.44878589188731505,0.12622079677870282,0.6877456006823206,0.1281422570694136,0.23895970879500555
total_EAD_MEUR,curve_E2_1,0.005945503069337648,0.010195393082906172,0.02111581989148728,0.005565886945236881,0.015170316822149633
total_EAD_MEUR,curve_E3_1,0.0,0.0,0.0,0.0,0.0
total_EAD_MEUR,curve_E4_1,7.192059268561327e-06,3.9941682547740606e-05,8.378555833016727e-08,1.709992620404853e-08,-7.10827371023116e-06
total_EAD_MEUR,curve_E6_1,0.002212977488231361,0.002022295748323086,0.00023767662223284864,5.188240799670898e-05,-0.001975300865998512
total_EAD_MEUR,cost_level,0.31371911246210205,0.07740515366104837,0.5931416579734526,0.10296225141909783,0.2794225455113506
total_EAD_MEUR,pga_scale,0.014036753260529196,0.012818063522085272,0.01866100978273473,0.005137070827787623,0.004624256522205534
total_EAD_MEUR,aggregation,1.5606929346412133e-18,5.5091801438754576e-18,3.84646317107836e-33,2.815704660148536e-33,-1.5606929346412095e-18
EAD_earthquake_MEUR,curve_E1_1,0.44878589188731505,0.10917844051445362,0.6877456006823206,0.11982135155559193,0.23895970879500555
EAD_earthquake_MEUR,curve_E2_1,0.005945503069337648,0.014003448994251813,0.02111581989148728,0.005477073962141618,0.015170316822149633
EAD_earthquake_MEUR,curve_E3_1,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,curve_E4_1,7.192059268561327e-06,3.8886348144034455e-05,8.378555833016727e-08,1.9889924259301214e-08,-7.10827371023116e-06
EAD_earthquake_MEUR,curve_E6_1,0.002212977488231361,0.002015671470604768,0.00023767662223284864,4.666656475559765e-05,-0.001975300865998512
EAD_earthquake_MEUR,cost_level,0.31371911246210205,0.07835264397245911,0.5931416579734526,0.10952101020788435,0.2794225455113506
EAD_earthquake_MEUR,pga_scale,0.014036753260529196,0.010633060440733167,0.01866100978273473,0.0044264438364193,0.004624256522205534
EAD_earthquake_MEUR,aggregation,1.5606929346412133e-18,4.437872998290701e-18,3.84646317107836e-33,2.5556506832716474e-33,-1.5606929346412095e-18
