0,total_EAD_MEUR,EAD_river_MEUR,EAD_earthquake_MEUR,damage_RP100_river_MEUR,exposed_km_RP100_river,EAD_motorway_trunk_MEUR,EAD_primary_MEUR,EAD_secondary_MEUR,EAD_tertiary_MEUR,EAD_other_MEUR
warming,0.04363838040965509,0.047319092877539666,0.03628691610381713,0.010454629370374578,0.014412394604216576,0.048598383483969436,0.04863818438464298,0.036183985371138476,0.039777560005065236,0.03779918971614085
curve_main,0.03536822695383125,0.035804759769879964,0.03335069475927433,0.07449384228139047,0.014895755112015529,0.1507863364139588,0.17045953871990654,0.01981275853601188,0.019616368021856113,0.022844718093822804
curve_other,0.1303018553418982,0.1270148465298589,0.021396659322496837,0.5501320243897809,0.007287240172524768,0.022056085136426748,0.017614505476924027,0.24438969939983937,0.2520554090237998,0.20869664116132752
eq_curve,0.029726252412043103,0.02957293299123086,0.6077769538240302,0.010324859224398514,0.01685406514689029,0.033526013140599754,0.03390908151667159,0.02797267007430425,0.025799061339988567,0.027793557170418027
cost_level,0.09203836374104903,0.0816621927496422,0.1304399419638997,0.25972835140152284,0.02004776252340095,0.07824522763015843,0.03917151667924512,0.05827000732146564,0.03338505867197954,0.11130862951390717
protection_scale,0.5905218385826798,0.6012540584948276,0.03790999608110361,0.010605566966761043,0.018290388738776146,0.5570571618941196,0.5900950675526198,0.5446479657744359,0.5591664761751725,0.5193986639316289
depth_offset,0.0342666115865179,0.03259135708854329,0.03924764238233662,0.06731100945434573,0.8836864936700953,0.053184069000582083,0.04632197672942914,0.03010184760649886,0.03332859886140642,0.028197914908082836
pga_scale,0.027407479197777786,0.026515979468615263,0.07428478465055141,0.010499277452659599,0.017904837713630578,0.03727467244668935,0.03500247928060453,0.02508709572213286,0.02463138145126051,0.030161952064800716
aggregation,0.01673099177454801,0.01826478002986236,0.019306410912490184,0.006450439458766492,0.006621062318449808,0.01927205085349594,0.0187876496599563,0.013533970194172696,0.01224008644947146,0.013798733439871213
