outcome,factor,S1,S1_conf,ST,ST_conf,interaction
total_EAD_MEUR,warming,0.048156221509242335,0.038086932226444686,0.15424014036044623,0.04871543294483964,0.10608391885120388
total_EAD_MEUR,curve_main,0.004778387113374394,0.013315974667143762,0.015653486126679612,0.0058608194274612346,0.010875099013305217
total_EAD_MEUR,curve_other,0.22599726225892317,0.07193924218930327,0.4281642498639456,0.14199413353635928,0.2021669876050224
total_EAD_MEUR,eq_curve,0.0010603418026738944,0.002928424176542576,0.00038461358185959497,0.00012294080785636285,-0.0006757282208142994
total_EAD_MEUR,cost_level,0.07877390390859285,0.038660110697983065,0.17807358157640643,0.05149417556898395,0.09929967766781359
total_EAD_MEUR,protection_scale,0.3017821313142277,0.09962131080951143,0.6002362687700241,0.20438955135170273,0.2984541374557964
total_EAD_MEUR,depth_offset,0.01317528274126646,0.028555761696165548,0.12655295506579395,0.057138936622616404,0.11337767232452749
total_EAD_MEUR,pga_scale,1.3989436800415336e-05,0.00023470234560964566,8.627779462111836e-06,4.287271252623455e-06,-5.361657338303499e-06
total_EAD_MEUR,aggregation,0.0003638610413858339,0.001263962723703917,0.00024238346109871914,0.00011619844963342662,-0.00012147758028711474
EAD_river_MEUR,warming,0.048064495050068615,0.040758285415630306,0.15475763961961475,0.05054419570603741,0.10669314456954614
EAD_river_MEUR,curve_main,0.00472112576472352,0.012635622560718287,0.01570600596655419,0.007089275148154175,0.01098488020183067
EAD_river_MEUR,curve_other,0.22610078780486842,0.06308329730998946,0.42960080640227105,0.1508555889849435,0.20350001859740263
EAD_river_MEUR,eq_curve,0.0,0.0,0.0,0.0,0.0
EAD_river_MEUR,cost_level,0.07665065854098753,0.04979705554615417,0.1764202144165662,0.047596634141544185,0.09976955587557866
EAD_river_MEUR,protection_scale,0.3017522798378913,0.09598614241664212,0.6022501532471045,0.22085336481553394,0.3004978734092132
EAD_river_MEUR,depth_offset,0.013247586516416722,0.027832221431642625,0.1269775595840412,0.05854386253344405,0.11372997306762447
EAD_river_MEUR,pga_scale,0.0,0.0,0.0,0.0,0.0
EAD_river_MEUR,aggregation,0.000381238223191698,0.0013108136506791183,0.000243196694678903,0.00010073615842971931,-0.00013804152851279499
EAD_earthquake_MEUR,warming,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,curve_main,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,curve_other,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,eq_curve,0.7976128719751796,0.17635677958966434,0.8537292077724988,0.14080567945910522,0.05611633579731923
EAD_earthquake_MEUR,cost_level,0.027065248219708685,0.03214527163811075,0.11562830556256654,0.04433993736362498,0.08856305734285785
EAD_earthquake_MEUR,protection_scale,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,depth_offset,0.0,0.0,0.0,0.0,0.0
EAD_earthquake_MEUR,pga_scale,-0.005165600978283612,0.020979554285069826,0.01915113680960315,0.006594458293355387,0.024316737787886764
EAD_earthquake_MEUR,aggregation,-8.738850326450106e-18,1.583018114543737e-17,6.88162573673872e-33,1.2465871129289653e-32,8.738850326450112e-18
damage_RP100_river_MEUR,warming,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,curve_main,0.024844061328866466,0.01924729036623213,0.03536665325323901,0.005626637825220892,0.010522591924372545
damage_RP100_river_MEUR,curve_other,0.5644336175733359,0.08528100054470847,0.6752952316583688,0.09230922657620316,0.11086161408503292
damage_RP100_river_MEUR,eq_curve,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,cost_level,0.16075230555900222,0.06509768620595142,0.2612241984861159,0.03855447396530146,0.10047189292711367
damage_RP100_river_MEUR,protection_scale,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,depth_offset,0.1082305417345203,0.041999616608690796,0.1569018800870509,0.03001311765368152,0.04867133835253058
damage_RP100_river_MEUR,pga_scale,0.0,0.0,0.0,0.0,0.0
damage_RP100_river_MEUR,aggregation,9.898600834857497e-05,0.002505706645291356,0.0005180224121283898,9.438782409596552e-05,0.00041903640377981483
